Hash do merge,Data do merge,Tempo de isolamento 1 (dias),Tempo de isolamento 2 (dias),Tempo de isolamento (MAX),Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
0eba75d832c21a5f23ffbf6113923dab1c4c31fc,2017-03-09 17:34:23,0.01,0.01,0.01,1,1,2,1,1,20,1,0,NAO,0,0
2f4e0124b0a1de863da9ad6a6267981850547577,2017-03-09 17:33:28,9.98,0.00,9.98,7,1,1,22,1,19,1,0,NAO,0,0
6fd559fa1c1f3103bab1f200bb005d0ac560c071,2017-03-09 16:58:55,0.00,0.91,0.91,1,3,0,1,4,20,4,1,SIM,1,1
6e4ebe2ba785c7f7e0ae2ab10e08a9f29e44987f,2017-03-09 16:57:43,7.81,0.91,7.81,1,3,0,5,4,3,4,0,NAO,0,0
b92c88fe5c0176cbc0ae4d72d8dcad4024d060c9,2017-03-09 16:45:13,6.60,0.08,6.6,3,2,0,8,3,7,4,0,NAO,0,0
6533878291f56b0e33195b7bf70599046db8baa4,2017-03-09 14:39:31,4.95,9.85,9.85,1,5,1,5,17,3,14,0,NAO,0,0
db968ad9753f49b1ab2f43d4967a864a53a38400,2017-03-08 17:33:45,28.95,26.21,28.95,8,14,1,96,45,92,56,1,SIM,1,1
525568c80c6f053a9c2e0faa35647557874df840,2017-03-08 15:14:24,9.20,5.81,9.2,4,2,1,12,3,9,2,0,NAO,0,0
05f6705d156cbdd0636f8ee89f7cc6697e9b0d96,2017-03-08 11:40:17,6.76,3.97,6.76,7,2,1,22,5,25,1,0,NAO,0,0
4402fec0ce8e64d47d44712276b447507d870409,2017-03-06 17:58:32,0.00,0.03,0.03,0,1,0,0,4,0,2,0,NAO,0,0
1401a3be6e53507d3c79f737632980052b8d7b1e,2017-03-04 20:08:50,25.15,0.98,25.15,8,1,1,78,12,78,5,1,SIM,1,1
97226b511d41e2832219cc287e2ee3bf0e895fea,2017-03-01 13:09:23,18.35,0.03,18.35,10,1,1,23,2,32,1,0,NAO,0,0
819173835044beaad109e8209b9c782d85996f40,2017-02-28 19:59:19,0.03,0.00,0.03,1,1,0,2,1,13,1,1,SIM,1,1
71f0876b4c8c8c18ebec89cc287cea173a3e6ec2,2017-03-01 01:43:59,17.97,0.00,17.97,10,1,1,23,1,32,1,0,NAO,0,0
c6b7c8db17b89a09d331cf006f961e4e9fa4631b,2017-02-28 16:37:05,17.67,0.11,17.67,10,1,1,23,9,32,4,1,SIM,1,1
2c172db31afe4d1d325e296775eee59936cc068a,2017-02-21 11:33:00,9.09,4.59,9.09,1,7,1,49,10,51,15,1,SIM,1,1
b3e34fc273066a0c0fbe61a26bb5f58a50e43ce2,2017-02-15 18:57:49,2.77,4.41,4.41,4,2,1,22,2,26,3,0,NAO,0,0
6b89bed42d554aa5616525f560b6d73a5287149f,2017-02-14 12:28:59,3.14,1.79,3.14,1,2,1,39,20,46,19,1,SIM,10,47
22d3fa3f0a8509c3c11ae9aca3b200a6bd4827d4,2017-02-13 20:41:05,3.25,0.10,3.25,3,2,1,3,11,5,12,1,NAO,0,0
848880f3d31bfd6a17676567b3711769ad085b6f,2017-02-13 16:08:15,2.28,0.13,2.28,3,1,1,3,6,5,8,1,SIM,1,1
0f8fb6fcbe07c88a26bd385f0cae72a0fe89aeb1,2017-02-13 14:23:58,0.04,125.62,125.62,1,36,1,4,251,8,448,1,SIM,5,5
b76bed6effc3d23c34a8848281486b4e26bf5c91,2017-02-10 19:45:52,3.08,0.39,3.08,1,3,1,39,9,46,72,1,SIM,6,6
4d0dfa198357d0143b9f162cf4b9fe84a4ff3111,2017-02-10 19:42:14,0.00,37.32,37.32,2,5,1,2,48,4,195,1,SIM,1,1
cda9ba1d412a7d0229238d090fadd50d00f501d0,2017-02-10 14:37:43,2.93,1.89,2.93,1,5,1,37,25,45,132,1,SIM,6,6
fa23107642efb3f55001db9554516bf48912887a,2017-02-08 16:10:52,0.85,8.58,8.58,1,5,1,24,28,31,130,1,SIM,6,6
19a260653996de3989e0ffbf0af1d0e478d0a77f,2017-02-08 16:02:53,35.13,0.01,35.13,3,1,1,16,6,90,6,1,SIM,6,6
2010e9d11a01c774d7b5883e20f71b0dc9b89b83,2017-02-08 14:47:03,34.24,8.53,34.24,3,5,1,14,19,54,68,1,SIM,2,4
858dc64db47c12c9ccbd257fdfe8c9835db45f96,2017-02-08 14:43:26,123.35,0.15,123.35,35,1,1,197,4,332,5,1,SIM,2,2
bdc987217c7f8da8cb48d791f31baad6b3e3beff,2017-02-08 11:29:09,8.22,8.23,8.23,4,2,1,37,5,88,14,0,NAO,0,0
1c0060f1606bb6f085511165139de75e233a2363,2017-02-08 11:27:27,7.15,1.13,7.15,4,1,1,35,2,74,14,0,NAO,0,0
6eafbee38053b137561faaa003c71978df978694,2017-02-08 11:17:21,7.05,0.07,7.05,4,1,1,33,2,59,15,0,NAO,0,0
2f0371afa1f37861213813eeb259f8e7c18b971e,2017-02-08 11:15:22,5.54,0.00,5.54,2,1,1,9,1,12,14,0,NAO,0,0
29b88d29d48b27c28bbe34ccae9f5ad97daa0723,2017-02-07 10:37:54,29.22,4.76,29.22,3,2,1,8,9,48,8,1,SIM,1,1
3801349437dc7be908f152783488d17ea6fb29d4,2017-02-07 10:36:49,117.48,4.52,117.48,34,1,0,182,8,271,8,1,SIM,2,2
1e1833b918c83833401a84219112cc38198d8237,2017-02-07 10:35:19,0.00,0.65,0.65,0,1,0,0,8,0,8,0,NAO,0,0
a00b19d1fbacc771752f4373376f9595a9c550ee,2017-02-02 16:07:50,22.32,1.25,22.32,2,4,1,6,22,46,41,1,SIM,5,5
cc8734ddcac1627d0e8d0acd53f68586b1a74edd,2017-02-02 15:18:48,109.49,1.20,109.49,34,3,1,177,18,258,22,1,SIM,9,9
3b8c886f6f933a4f41efcd41e76f1700572957b4,2017-01-26 15:39:21,14.99,14.04,14.99,1,7,0,3,13,28,44,1,SIM,2,2
355cde306a57ec30a13dd5ede24c9936f93ae76b,2017-01-25 16:39:13,40.96,0.02,40.96,13,1,0,41,4,78,9,0,NAO,0,0
142fe41ec10cec714a1b32ffbbeb2a36b3e30b1a,2017-01-25 16:37:37,4.84,0.00,4.84,3,1,0,6,1,19,15,0,NAO,0,0
293b3d938e915c1352a00caf85a52b04488c025d,2017-01-25 16:37:01,0.80,4.14,4.14,2,1,0,2,4,3,16,0,NAO,0,0
0734a70299d19049c3932e3d277eeccb93835203,2017-01-19 11:55:29,6.07,33.75,33.75,1,9,0,3,36,28,48,1,NAO,0,0
7baed435f53c4fa2cf5515679e64c68d88d31d7a,2017-01-18 11:31:19,33.74,0.00,33.74,5,1,0,26,4,40,2,0,NAO,0,0
1539df7973e87ddd6d99b64784bdc488ba7c58d9,2017-01-18 11:26:03,33.74,0.00,33.74,5,1,1,25,1,16,24,0,NAO,0,0
71065c0ddb4d0ff07a2ab1f75532b0ed31634ea7,2017-01-18 11:22:14,33.73,2.98,33.73,5,1,0,24,3,16,1,0,NAO,0,0
d93c021c896029d774ccecc7241ff20ec4045568,2017-01-18 11:15:15,33.73,27.75,33.73,13,1,0,29,19,42,13,0,NAO,0,0
79da801dcf8ff21d01549fc07670a33ec9a96610,2017-01-18 11:10:46,640.53,26.51,640.53,133,2,1,2163,2,1703,1,1,NAO,0,0
90f7efd98b87da080955398688fd0d82e3f62fe0,2017-01-10 18:57:36,26.06,0.00,26.06,3,1,0,3,1,3,2,0,NAO,0,0
dc022baf73c19b15b272af66645cb031c1cc6854,2017-01-10 18:56:54,24.30,0.00,24.3,11,1,1,24,1,38,1,0,NAO,0,0
fd9bda20df1a6ad258995e13ed9486790cb4b5b0,2017-01-10 18:48:01,24.30,0.00,24.3,11,1,1,23,1,38,1,1,NAO,0,0
318173ac3c07bf7d00cf21246e1a62dbe9c6f9d6,2017-01-10 18:39:31,0.21,0.00,0.21,2,1,0,2,1,2,1,0,NAO,0,0
d3bed9621550faa2ffba31f60e54c1e155ad4a65,2017-01-10 12:55:23,0.05,0.21,0.21,1,2,0,2,2,2,2,0,NAO,0,0
58b79e0ef06b9c112a34f5271cf1849cbf6713aa,2017-01-03 19:44:48,87.61,4.47,87.61,27,1,0,124,2,167,1,0,NAO,0,0
082183e67ca60609ec29514426a2b5c0fe130402,2017-01-03 19:28:39,12.32,0.00,12.32,2,1,0,2,1,2,3,0,NAO,0,0
5a2ad2c323333b925217970c5fc9d6365bc74f2c,2017-01-03 18:50:02,15.36,0.00,15.36,4,1,0,12,1,19,1,0,NAO,0,0
baacc637ed24b3c661b678e347caa5728d5593ef,2017-01-03 18:46:35,15.36,0.00,15.36,4,1,1,11,1,18,1,0,NAO,0,0
1ee3774bdbf132be7c2dc6d65b0ee37462fb50f0,2017-01-03 18:43:36,15.35,0.00,15.35,3,1,0,10,1,17,1,0,NAO,0,0
722082f343f121c39d004c384f0486175eb6f0ed,2017-01-03 18:36:21,15.35,0.00,15.35,2,1,0,9,1,14,3,0,NAO,0,0
0963bda60ea5495790f8970cd520314fd9fcee05,2017-01-03 18:24:36,15.34,0.00,15.34,2,1,1,8,1,13,1,0,NAO,0,0
59aca741ccc22fbacc72786b94c97d74fb66e3a9,2017-01-03 18:22:00,15.34,1.90,15.34,2,1,1,6,2,5,8,0,NAO,0,0
d8317856d106742d883ca2f261f385fbd8872682,2017-01-03 18:20:30,17.28,3.01,17.28,3,1,0,3,5,3,4,0,NAO,0,0
84ed04b8f3b99cf16b5540f2e0193d47e4f8ccf6,2016-12-13 19:17:51,66.59,0.00,66.59,26,1,0,217,1,197,3,1,NAO,0,0
83b05896c3c13c1f80612768651b3b7180142965,2016-12-13 19:01:49,22.56,0.00,22.56,3,1,1,6,1,8,1,0,NAO,0,0
a439ea1f69146fbc584031e5da5b61499269339c,2016-12-13 18:58:00,48.94,0.31,48.94,13,1,0,56,3,65,4,0,NAO,0,0
31077c8381ce8dece0cdc29dbe955655f2cbe45a,2016-12-13 18:55:13,1.54,0.00,1.54,2,1,1,2,1,3,1,0,NAO,0,0
95c228c3258a01dddd5933a076520d48ec845077,2016-12-13 18:49:37,0.00,0.00,0.0,1,1,0,1,1,1,2,0,NAO,0,0
c076276a111f40f12a23665376e228a8c7030ded,2016-12-07 14:11:52,4.83,14.66,14.66,1,6,1,7,13,33,10,1,SIM,1,1
4418acd08099d00bc9471d98a67cefa7c5c46d56,2016-12-06 20:32:26,14.61,2.10,14.61,4,2,0,9,4,7,3,0,NAO,0,0
51f106becbd363c943645ffdb2335bc4637a1230,2016-12-06 15:23:44,14.57,0.00,14.57,3,1,1,5,1,5,1,0,NAO,0,0
3c94e696906b3572b0315e931640371f9f9f29f3,2016-12-07 10:16:10,41.91,8.07,41.91,10,1,1,34,3,34,3,0,NAO,0,0
e804c00e971c6a73d371bffe91718adabd00af79,2016-12-01 10:18:52,36.56,20.18,36.56,15,1,0,77,2,108,1,1,NAO,0,0
3dc623cb8fc2d10afbff242738b8862e8d4cf26c,2016-12-01 09:40:43,4.34,0.00,4.34,1,1,0,9,2,9,10,0,NAO,0,0
7c148b2a4e482ae8497bfd99f11a5d89447b5e92,2016-11-30 19:51:05,4.02,35.98,35.98,1,8,1,8,13,9,21,1,SIM,1,1
5e32a127631f7a6d21e90ffaeec979e92e0c6aac,2016-11-29 18:51:55,34.93,0.00,34.93,5,1,0,8,1,18,2,0,NAO,0,0
251e09ce5a59e426b75e7c76656af48e95f07690,2016-11-29 15:35:46,52.56,0.00,52.56,17,1,0,164,2,159,5,0,NAO,0,0
11ce2f7bbcb8aa53114f6cad9e025583608f7bbe,2016-11-29 18:22:00,52.55,8.69,52.55,17,1,1,161,3,150,9,0,NAO,0,0
dfde4146f751a155fd8f07ffad78b16c76abea9c,2016-11-29 18:12:57,0.00,0.00,0.0,1,1,0,1,1,2,1,0,NAO,0,0
f4abbccf4570179f14d37a8747ceb391e25f1cb5,2016-11-17 16:23:04,40.48,8.61,40.48,12,7,1,44,39,83,80,1,SIM,2,4
bf7417ff92fce73b417505edf2b85e0b42858611,2016-11-09 01:35:41,31.59,4.04,31.59,7,1,0,29,16,76,25,1,NAO,0,0
6c64985f4a3ec97024bee910757e68f1f870306e,2016-11-09 10:57:20,31.58,6.02,31.58,12,1,0,83,3,128,2,0,NAO,0,0
ad54a108d43eda3d718816317bb0b5acaed67184,2016-11-09 10:50:42,31.58,14.05,31.58,14,1,1,146,3,261,2,0,NAO,0,0
d26f3fed589b5e5414c4e0dd280f3f5567609d54,2016-11-09 10:29:07,46.00,0.00,46.0,19,1,0,285,1,255,43,1,NAO,0,0
ef64f7ac27b071e544c22e1df0e5db636eb967a1,2016-11-09 10:23:20,4.41,0.00,4.41,1,4,0,1,18,1,28,0,NAO,0,0
84f6b39e1e7e140a7e9917bfd0995a458ca9ea65,2016-11-09 10:11:23,14.95,0.00,14.95,10,1,0,125,1,194,1,1,NAO,0,0
08016d25b8e53be7e5e83d799849c46e707675eb,2016-11-08 13:55:30,3.88,0.00,3.88,1,1,0,9,1,18,1,0,NAO,0,0
340f0f6fd416623489d7cd904402f9c07b3c8df3,2016-11-03 13:25:33,0.00,5.84,5.84,1,5,1,1,50,1,48,0,NAO,0,0
6a137ea3330298d6c0cefc066a7045b4d92210be,2016-11-02 18:00:07,5.07,12.19,12.19,5,6,1,43,9,44,11,1,SIM,4,4
fa86a682baad77c453af1800fddc54963188402b,2016-11-01 15:39:04,0.45,0.00,0.45,1,1,0,1,1,1,1,0,NAO,0,0
19a60d51db8f7eaf70a9fae4e1560a459c35ff53,2016-10-28 14:50:52,7.93,6.11,7.93,5,2,0,6,2,7,6,0,NAO,0,0
cdfec5c6dd7aaf26b6e80976a8b4ad9c9cfdf392,2016-10-28 13:34:30,5.09,7.93,7.93,4,5,1,9,6,10,7,1,NAO,0,0
7614c0d5d5670b3de1ff82322e17c26fa8444ef9,2016-10-25 14:14:32,0.00,83.47,83.47,0,29,0,0,302,0,534,0,NAO,0,0
8a6ff5637e6de20f54dd00cb249bf981d3d71303,2016-10-25 12:43:50,2.00,2.67,2.67,1,1,0,1,15,1,121,0,NAO,0,0
6db69a3c9da46fe5172a74339d2409fd11d64640,2016-10-22 14:11:15,0.00,2.91,2.91,1,4,0,1,41,1,142,0,NAO,0,0
0308e38d51f8db1c968428c3601573b6dfd4c0f0,2016-10-21 22:03:54,79.82,1.29,79.82,29,4,1,282,23,524,34,1,SIM,10,15
8142521610dcf0d06f8a19119567477395e03fd8,2016-10-18 16:49:37,3.20,0.00,3.2,1,1,0,15,1,114,2,0,NAO,0,0
592e2d68d40f560c16b3031c57be0057503883b7,2016-10-17 10:40:26,1.19,5.12,5.12,1,4,0,4,11,4,9,0,NAO,0,0
580e84d64acb6585233c4f4f0f5aad0c47244f23,2016-10-17 10:02:36,75.33,0.00,75.33,18,1,1,169,1,200,4,0,NAO,0,0
f4db858aa759f818bdb67d9ae6a4a922e5a6bce5,2016-10-17 09:53:44,23.60,0.84,23.6,5,2,1,110,7,156,1,0,NAO,0,0
2a14061c6e9a0edef87076abd5b7fc3b80c210c5,2016-10-17 09:50:12,21.05,0.81,21.05,4,2,1,108,2,153,3,0,NAO,0,0
3dd94b120abd451342235588f73e52009388a1ae,2016-10-11 21:23:07,18.02,11.27,18.02,4,2,1,89,2,141,3,1,SIM,1,1
fe143dd84752bc3dea42ea35d44c2d4e93ba14f5,2016-10-11 18:59:26,66.56,0.00,66.56,8,1,0,34,1,60,2,0,NAO,0,0
78bcad5196338381251efcc36ba72372766b2401,2016-10-08 15:35:51,14.01,0.06,14.01,4,1,1,77,4,138,5,1,SIM,1,1
2553958c38adb09a42e4584a7800e88d019474d4,2016-10-07 19:30:30,50.13,65.61,65.61,22,24,1,168,121,489,425,1,SIM,30,30
e62489916962cc5e5ad5b86f52e686f573680c32,2016-10-07 15:41:50,65.40,0.12,65.4,23,1,1,117,4,424,38,1,SIM,33,31
d3d60fc475df04b2179cb9592ac9de73d6db07de,2016-10-07 11:21:58,13.76,0.01,13.76,3,1,1,5,3,9,1,0,NAO,0,0
0996efc750ca8082e412987b59d9a2650b4c4f2b,2016-10-07 11:15:23,0.01,0.88,0.88,1,1,0,2,3,3,1,0,NAO,0,0
c969cde1af01c2ba616523671c92393637f53d75,2016-10-07 10:03:38,65.33,0.00,65.33,13,1,0,33,1,46,1,1,NAO,0,0
a24448e7a7cb95fedb6538002be952a8853f1c6d,2016-10-07 09:58:36,0.68,0.00,0.68,2,1,1,3,1,7,2,1,NAO,0,0
16e9e0c0f9e61d75dd13f40ac25ee03aa5863610,2016-10-07 09:56:25,0.67,0.00,0.67,1,1,0,2,1,6,1,0,NAO,0,0
2b1a33e903e19da551d58a7a46bcf5a490ee817b,2016-10-06 15:10:47,8.47,60.56,60.56,2,2,0,9,4,2,6,0,NAO,0,0
9608506ce5045b9204c204874a1bd679d4c6354b,2016-10-06 15:07:29,1.31,1.33,1.33,8,2,0,12,9,24,2,0,NAO,0,0
eda5f37ab2f3207efbb616fab344cd44d917e195,2016-10-04 14:00:30,46.88,0.03,46.88,20,1,1,139,4,423,38,1,SIM,31,29
bb9b6cb4af05705ff457740d08054c201c7a878c,2016-10-02 12:04:07,59.01,8.28,59.01,2,10,0,2,16,4,33,1,SIM,1,1
44d6187b67da6ce30ef51d15ea3533d85f8df7c9,2016-09-30 23:14:57,59.01,51.40,59.01,2,19,0,2,172,4,446,0,NAO,0,0
e882a7ea52f5ead046cddd336384578c8717740a,2016-09-29 16:57:44,3.76,8.28,8.28,2,10,1,27,17,66,33,1,SIM,1,1
c829bf580eae759f17ef005f7b6ccdf108ae7ed5,2016-09-29 16:56:36,0.00,0.30,0.3,2,1,0,2,5,2,13,0,NAO,0,0
465a7f724c0641313476d111d9ec917cdfb859a7,2016-09-28 03:46:37,6.36,2.64,6.36,1,2,1,2,2,7,2,0,NAO,0,0
e78e27dd3af0a0b3eef868249038d28e0c2d5187,2016-09-27 15:55:30,40.09,0.00,40.09,3,1,1,53,1,142,1,0,NAO,0,0
da5f6956aa06774612ec61714e4a5b05e69c9611,2016-09-22 14:32:07,34.91,22.29,34.91,1,4,0,43,7,60,8,1,SIM,1,1
942221d07f7197e449855a70e526f454ee46887b,2016-09-22 15:54:02,0.02,0.00,0.02,1,1,0,4,1,5,1,0,NAO,0,0
78b9a20da14be25b067781f19216877a7231f90b,2016-09-20 09:05:39,23.25,0.00,23.25,5,1,0,5,1,7,1,0,NAO,0,0
62b85ee36e12c3383fe11d6e5027dcbc5188cad6,2016-09-16 09:10:33,28.13,0.00,28.13,1,2,1,37,2,55,3,1,SIM,1,1
c0e3397cc4eedaae26985a05a9cc11308b69d8cc,2016-09-15 10:02:34,25.95,0.00,25.95,1,1,0,32,1,51,1,0,NAO,0,0
b64f1147e74d98bd3ec2e1e4aeef1cc82e1f7873,2016-09-08 13:31:17,5.77,13.63,13.63,1,6,0,5,18,7,260,1,NAO,0,0
1c318f6189778e52f605eaf09c168a184b2138cf,2016-09-06 09:12:11,0.00,13.22,13.22,0,6,0,0,21,0,265,0,NAO,0,0
a82f2275d117752b156a058d95e67c610732445c,2016-08-29 15:20:30,3.99,0.00,3.99,3,1,0,12,1,122,1,1,NAO,0,0
64f15f1d17f3cb8b71688db0d11d6a25fe4e14d1,2016-08-29 12:10:38,3.77,3.97,3.97,2,1,0,2,10,1,121,0,NAO,0,0
a1bc9b1cde9dc244d6003908154849007268b1df,2016-08-29 10:26:01,3.77,0.00,3.77,1,1,0,1,1,1,1,2,NAO,0,0
b34a796600dcdd7c99a50e57e7b94679fcf55ae9,2016-08-24 11:06:22,4.84,5.79,5.79,1,3,1,5,7,7,13,1,SIM,3,4
d1bd82072b1bd1b85d3530b716c93e3c04ea9134,2016-08-24 10:52:52,5.47,5.38,5.47,2,1,0,4,4,7,7,1,NAO,0,0
44ac861414a97ac77e77c7906e0a6406e3fffa77,2016-08-23 09:49:11,4.04,4.24,4.24,1,1,0,3,1,3,1,0,NAO,0,0
16fdc9f2c8b83e50683f27d4bb9da6f619624e95,2016-08-17 15:28:41,11.07,0.66,11.07,3,3,2,50,4,66,12,1,SIM,1,1
0693c84d8744e2e50df243d5708ae3bac67ad569,2016-08-17 14:50:29,0.00,0.50,0.5,1,2,0,1,3,3,9,0,NAO,0,0
3dea6250441826ad7a3ee367a0c9e6352184b9f9,2016-08-15 10:15:17,5.23,0.00,5.23,1,1,0,20,1,27,2,1,NAO,0,0
027a7b6e32e161e251612318d1e2919ea20f6a9f,2016-08-11 11:30:40,2.97,5.88,5.88,1,4,1,10,9,21,36,1,SIM,1,1
ce4305ad9e9905b52682fc73567f691394ea6b02,2016-08-11 09:15:05,1.03,5.78,5.78,1,4,1,3,7,3,32,1,NAO,0,0
ba26913faefc17c093bd3451cf419c57d6b51b29,2016-08-11 12:41:12,1.00,15.84,15.84,1,7,1,6,32,114,28,0,NAO,0,0
eebf538ee00434edeae60ed2ad053e3f76d1b6a6,2016-08-10 08:28:17,3.94,0.00,3.94,2,1,0,8,1,20,1,0,NAO,0,0
fd01430bbbc2696e531348a4f3bf0c5cded90bc7,2016-08-09 14:10:23,0.00,0.78,0.78,1,2,1,2,3,3,6,1,NAO,0,0
f50c6e4a42c53c2b70e96a137ff95d60238e5505,2016-08-09 13:31:39,0.00,0.74,0.74,1,2,1,1,2,13,4,1,SIM,1,1
184dcb78a540e4674256f790730c895574b20d92,2016-08-08 19:36:24,0.00,0.28,0.28,1,2,1,8,4,6,6,0,NAO,0,0
d7c509b5fb8d6987f084bf6df96b9886d68f2393,2016-08-04 11:39:41,16.03,0.00,16.03,7,1,0,30,1,46,4,1,NAO,0,0
6bb2cd4f3fb9102eb08f79f509a0f24e68f87137,2016-08-03 19:59:06,0.76,0.00,0.76,2,1,1,6,3,18,6,0,NAO,0,0
7900538d8c0c188055af5ac707a250511421028c,2016-08-03 19:46:29,0.65,0.00,0.65,2,1,1,4,2,16,2,0,NAO,0,0
aacfbbf5d27631d1eb18eb210e6868f105e467a8,2016-08-03 17:10:11,53.94,0.00,53.94,7,1,0,31,1,44,1,0,NAO,0,0
eeab0202d8751312f61dae2e6a82beac7e9efa7f,2016-08-03 09:07:44,53.03,0.03,53.03,7,1,0,34,2,32,2,1,SIM,1,1
6a79922a7c8f6212c1bed456e58519de60c121be,2016-08-03 09:00:33,14.98,0.00,14.98,2,1,0,4,1,3,1,0,NAO,0,0
f89dc15607597d3888832cf2b48782ca908e6e4b,2016-08-03 08:48:48,53.01,1.83,53.01,13,1,0,172,3,131,2,1,NAO,0,0
459c0d96740db792ff7c5cc9b692cfa701147fc3,2016-08-03 08:33:09,1.28,0.00,1.28,2,1,0,10,1,15,1,0,NAO,0,0
c315861c6cb44050ea0e84d3aeeb6af603e8556e,2016-07-29 23:37:11,0.38,48.64,48.64,1,1,0,10,6,6,6,0,NAO,0,0
ba1433b5a1b8d324b047e23196eb34bdfca294f8,2016-07-29 23:35:30,44.77,21.79,44.77,0,7,0,0,17,0,16,0,NAO,0,0
4e3e71dbccc5fc277e13710cae3ff3b78381ddf2,2016-07-29 13:20:00,0.00,19.76,19.76,1,4,1,1,7,1,8,0,NAO,0,0
b8066e236a7c7de6f4ce54b6e226051b916c935f,2016-07-28 13:54:49,1.68,0.00,1.68,1,1,0,1,1,1,1,0,NAO,0,0
bbc9b75267eb07e899c1a9c257001df41f1aea4b,2016-07-28 16:15:37,17.83,0.00,17.83,3,1,0,3,1,3,1,0,NAO,0,0
57cd28ad29c8a45564c8ad61dc1c2b644732f505,2016-07-26 15:44:32,17.58,0.00,17.58,1,1,0,1,1,1,1,0,NAO,0,0
720c8cdd5f515a687463e590acea8ffaba0a035b,2016-07-26 15:13:00,31.14,0.00,31.14,15,1,1,221,1,133,1,1,NAO,0,0
05f65f9b2180efa6293289393e4fa0e3b1efa3a9,2016-07-25 19:30:23,13.32,31.11,31.11,3,10,1,5,139,3,122,1,NAO,0,0
44bc3a9fd89feb5ab00c57b7432bc18983fcbd00,2016-07-25 12:38:12,37.83,30.98,37.83,0,12,0,0,144,0,123,0,NAO,0,0
4fc88f9012050aba5b3b787b867b264d9aeb9ead,2016-07-20 12:08:55,1.21,13.32,13.32,1,6,0,3,11,2,9,0,NAO,0,0
8993083b93fd3af93e6645b75ed988463e039b4e,2016-07-20 11:58:37,13.32,3.09,13.32,6,1,0,67,2,53,1,0,NAO,0,0
b32c5cd1416a6fadef0e373ee894e28d8245ad2a,2016-07-20 11:48:15,13.22,13.03,13.22,8,1,0,124,2,99,1,0,NAO,0,0
918f9bddadfce6221625e3d11271788acd3a5af8,2016-07-20 14:03:47,25.38,3.19,25.38,6,3,1,125,6,114,7,1,SIM,1,1
bb0a9e2e99dfde5c81dd6a676bd2488b1339a344,2016-07-20 08:33:54,5.29,0.00,5.29,3,1,0,63,1,51,1,0,NAO,0,0
8a64476b5faf17a28e453c3f6a834f045255e988,2016-07-20 08:26:22,4.36,0.00,4.36,2,1,0,59,4,49,3,1,SIM,1,1
00c05facde53300d4adcf2524691ed681b37313d,2016-07-18 14:52:14,19.95,4.13,19.95,6,2,1,121,58,112,46,1,SIM,25,32
112fe948cb5e7ec55f617ccf1b2e1c6b78b50885,2016-07-18 14:15:33,29.81,7.34,29.81,0,7,0,0,66,0,55,0,NAO,0,0
09ecd809d1e08058bd7f2fb587ca95cc05f8ce1c,2016-07-14 14:17:51,1.00,0.94,1.0,3,1,0,11,6,53,5,1,NAO,0,0
0a028a5cb1033526507fb1ef49602e2d14e39b98,2016-07-13 13:17:09,19.04,0.00,19.04,6,2,0,108,2,109,4,1,NAO,0,0
4b1d2f122e2fb5fe703fb8ea7316c7f5d6bd6fd0,2016-07-12 19:03:09,18.28,1.28,18.28,6,2,0,101,2,105,4,1,NAO,0,0
bc129382060e274841d7dd6f4c2514cbf993c830,2016-07-13 08:22:51,1.10,0.00,1.1,2,1,0,2,1,2,3,0,NAO,0,0
99e50c1405d0bff051d581263465a9232a34be22,2016-07-12 11:42:43,17.98,1.10,17.98,6,2,1,94,2,100,2,1,SIM,1,1
31d6bbbda756103271910591066acb39014955c4,2016-07-12 00:45:49,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
586af3482c4e20e8c1721cb75d419e377967da35,2016-07-10 15:50:03,15.18,0.95,15.18,5,1,1,86,7,97,8,1,SIM,2,2
4e74272d566205098747ea58f68f7d7a0af10587,2016-07-10 13:35:36,28.15,2.58,28.15,0,1,0,0,6,0,10,0,NAO,0,0
c54686126e5f070d34a6a043d393b14187438152,2016-07-09 15:07:52,7.36,45.12,45.12,5,4,1,83,53,97,69,1,SIM,43,48
4863915e3bdaaeb0c16cf7d4b07a544579665519,2016-07-09 01:52:53,0.00,0.25,0.25,0,1,0,0,15,0,18,0,NAO,0,0
7cfe3fcd1e339a8f06c312a37f5ba4657aa58458,2016-07-08 21:51:52,27.06,0.25,27.06,0,1,0,0,15,0,18,0,NAO,0,0
f711a7a7287b748fdd7ff6c6360088fc9a57a212,2016-07-07 19:35:45,13.75,43.95,43.95,0,8,0,0,45,0,62,0,NAO,0,0
e0fe60426f8666ab64b298e268332fbf45af0024,2016-07-07 10:29:32,0.00,0.85,0.85,1,2,1,12,7,46,1,0,NAO,0,0
866614802e87a26266731bf861202017a47b86b1,2016-07-06 11:37:28,7.01,41.99,41.99,4,2,1,10,2,8,2,0,NAO,0,0
4185fd63fdf2502663e8c41c9307ad4ecc0a9ffc,2016-07-05 22:39:18,0.00,0.73,0.73,1,1,0,2,2,1,1,0,NAO,0,0
6909c3a76b3217a70ae1f99de7ddb7ff7dcf11f7,2016-06-29 10:39:57,4.92,0.35,4.92,5,1,1,71,1,82,2,1,NAO,0,0
